latitude,longitude,#beds,#baths,#square_feet,elevator,doorman,unit#,stories#,complex,#beds_mv,#baths_mv,#square_feet_mv,stories#_mv,BUILD_YEAR(1800-1900),BUILD_YEAR(1900-2000),BUILD_YEAR(2000-2019),price
40.7743,-73.958,2,2,1292.89797687861,1,0,130,18,0,0,0,1,0,0,1,0,2225000
40.8001,-73.9676,3,3,1292.89797687861,1,0,69,14,0,0,0,1,0,0,1,0,2175000
40.7494,-73.9699,2,1,1292.89797687861,1,0,403,25,0,1,0,1,0,0,1,0,299000
40.7409,-73.9809,2,1,1292.89797687861,1,0,280,18,0,1,0,1,0,0,1,0,549000
40.7764,-73.9476,2,2,1100,1,0,153,16,0,0,0,0,0,0,1,0,1100000
40.7933,-73.9751,1,1,1292.89797687861,1,0,63,15,0,0,0,1,0,0,1,0,895000
40.7791,-73.9473,2,2,1376,1,0,128,23,0,0,0,0,0,0,1,0,1500000
40.7749,-73.9558,2,2,1297,1,0,145,13,0,0,0,0,0,0,1,0,1695000
40.7668,-73.9842,2,1,585,1,0,583,50,0,1,0,0,0,0,1,0,995000
40.7992,-73.9695,2,2,1292.89797687861,1,0,78,14,0,0,0,1,0,0,1,0,1295000
40.7541,-73.9641,2,2,1370,1,0,36,10,0,0,0,0,0,0,1,0,1295000
40.7834,-73.9575,3,3,1292.89797687861,1,0,50,12,0,0,0,1,0,0,1,0,4000000
40.7402,-73.9927,3,2.5,2352,1,0,4,5,0,0,0,0,0,0,1,0,2500000
40.733,-73.9919,1,1,700,1,0,144,7,0,0,0,0,0,0,1,0,725000
40.7759,-73.9862,1,1,653,1,0,561,29,0,0,0,0,0,0,1,0,695000
40.7764,-73.9771,2,2,1292.89797687861,1,0,174,31,0,0,0,1,0,0,1,0,2395000
40.7439,-73.9848,2,2,1998,1,0,21,12,0,0,0,0,0,0,1,0,2950000
40.7479,-73.9709,2,1,300,1,0,788,26,0,1,0,0,0,0,1,0,327000
40.7735,-73.9583,2,2.5,1681,1,0,72,32,0,0,0,0,0,0,0,0,3200000
40.7829,-73.9544,2,1,1292.89797687861,1,0,38,9,0,0,0,1,0,0,1,0,1225000
40.7876,-73.9783,4,4,2500,1,0,81,13,0,0,0,0,0,0,1,0,4195000
40.8164,-73.9475,2,2,1292.89797687861,1,0,169,12,0,0,0,1,0,0,0,1,950000
40.8122,-73.9599,2,1,500,1,0,890,21,0,1,0,0,0,0,0,0,299900
40.7635,-73.9583,1,1,750,1,0,158,13,0,0,0,0,0,0,1,0,899000
40.78525,-73.9541,3,3,1292.89797687861,1,0,75,15,0,0,0,1,0,0,1,0,3695000
40.7737,-73.9552,1,1,1292.89797687861,1,0,208,18,0,0,0,1,0,0,1,0,815000
40.7283,-73.9949,2,1,1292.89797687861,1,1,275,20,0,1,0,1,1,1,0,0,710000
40.7546,-73.9645,2,2,1292.89797687861,1,0,84,13,0,0,0,1,0,0,1,0,1300000
40.7808,-73.9795,2,2,1292.89797687861,1,0,132,15,0,0,0,1,0,0,1,0,1895000
40.7648,-73.9636,1,1.5,1292.89797687861,1,0,295,50,0,0,0,1,0,0,1,0,1625000
40.79802,-73.9731,4,3,2395,1,1,57,12,0,0,0,0,0,0,1,0,4195000
40.7768,-73.9843,3,2,1562,1,0,484,30,0,0,0,0,0,0,1,0,1950000
40.7293,-74.0048,2,2,1292.89797687861,1,0,32,9,0,0,0,1,0,0,1,0,2495000
40.7672,-73.9874,1,1,1292.89797687861,1,0,22,6,0,0,0,1,0,0,1,0,749900
40.7577,-73.9622,3,3,1650,1,0,27,6,0,0,0,0,0,0,1,0,1795000
40.7791,-73.9481,1,1,729,1,1,156,33,0,0,0,0,0,0,0,1,1300000
40.7462,-73.9867,1,1,950,1,0,38,8,0,0,0,0,0,0,1,0,1150000
40.7865,-73.9531,2,2.5,1292.89797687861,1,0,80,16,0,0,0,1,0,0,1,0,2350000
40.7346,-73.9976,2,1,1292.89797687861,1,0,90,11,0,1,0,1,0,0,1,0,595000
40.73,-73.9861,2,2,1292.89797687861,1,0,76,15,0,0,0,1,0,0,1,0,1975000
40.7703,-73.9548,3,2,1292.89797687861,1,0,369,19,0,0,0,1,0,0,1,0,1749000
40.7299,-74.0073,3,2,1590,1,1,155,20,0,0,0,0,1,0,1,0,3100000
40.7408,-73.9977,1,1.5,1035,1,0,38,14,0,0,0,0,0,0,0,1,1875000
40.7706,-73.9626,2,2,1250,0,0,0,5,0,0,0,0,1,0,0,0,1625000
40.7679,-73.9555,2,1,1292.89797687861,1,0,165,20,0,1,0,1,0,0,1,0,395000
40.7321,-73.995,1,1,1292.89797687861,1,1,323,25,0,0,0,1,0,0,1,0,1250000
40.76712,-73.983,2,1,428,1,0,296,56,0,1,0,0,0,0,1,0,750000
40.7639,-73.9855,1,1,985,1,0,65,6,0,0,0,0,0,0,1,0,835000
40.7738,-73.9635,3,4,1292.89797687861,1,0,76,17,0,0,0,1,0,0,1,0,3695000
40.76208,-73.992,2,2,1050,0,0,10,5,0,0,0,0,0,0,1,0,995000
40.74499,-73.9856,1,1,767,1,0,138,55,0,0,0,0,0,0,0,1,1375000
40.7568,-73.9676,2,2,1292.89797687861,1,0,135,32,0,0,0,1,0,0,0,1,1675000
40.7965,-73.9699,1,1,900,1,0,87,20,0,0,0,0,0,0,1,0,749000
40.7128,-74.009,2,2.5,1538,1,1,157,82,0,0,0,0,0,0,0,1,4500000
40.78098,-73.9767,1,1,429,0,0,28,5,0,0,0,0,0,1,0,0,799000
40.73045,-73.9935,3,2.5,1292.89797687861,1,1,389,31,0,0,0,1,0,0,1,0,4250000
40.7157,-74.0123,3,3.5,2200,1,0,227,35,0,0,0,0,0,0,0,0,4275000
40.7602,-73.9956,2,1,415,1,0,311,41,0,1,0,0,0,0,1,0,599000
40.7834,-73.9708,3,2,1800,1,0,164,18,0,0,0,0,0,0,1,0,4500000
40.7355,-73.9842,1,1,750,1,0,123,7,0,0,0,0,0,0,1,0,795000
40.7449,-74.0002,1,1,1292.89797687861,0,0,8,4,0,0,0,1,0,0,1,0,995000
40.76369,-73.9615,3,2,1400,1,0,136,18,0,0,0,0,0,0,1,0,1549000
40.779,-73.947,1,1,844,1,0,82,12,0,0,0,0,0,0,1,0,825000
40.77911,-73.9483,2,2,1262,1,1,156,33,0,0,0,0,0,0,0,1,2205000
40.7764,-73.9891,2,1,551,1,0,276,18,0,1,0,0,0,0,0,1,719000
40.72467,-73.9812,2,1,1292.89797687861,1,0,30,6,0,1,0,1,0,0,1,0,335000
40.7459,-73.9759,2,1,1292.89797687861,1,0,115,13,0,1,0,1,0,0,1,0,369000
40.7826,-73.9724,1,1,1292.89797687861,1,0,36,12,0,0,0,1,0,0,1,0,799000
40.7601,-73.9665,1,1,800,1,0,260,20,0,0,0,0,0,0,1,0,635000
40.7759,-73.9479,2,2,1150,1,0,315,37,0,0,0,0,0,0,1,0,1229000
40.7759,-73.9479,1,1,850,1,0,315,37,0,0,0,0,0,0,1,0,799000
40.7645,-73.9803,2,2,1292.89797687861,1,0,65,15,0,0,0,1,0,0,1,0,1350000
40.7446,-73.9961,4,3.5,7000,1,1,12,10,0,0,0,0,0,0,1,0,12950000
40.77479,-73.978,1,1,1292.89797687861,1,0,39,9,0,0,0,1,0,0,1,0,849000
40.74314,-73.9816,2,1,1292.89797687861,1,0,37,6,0,1,0,1,0,0,1,0,359000
40.8337,-73.9411,3,1,700,0,0,22,6,0,0,0,0,0,0,1,0,225000
40.7792,-73.9462,2,1,500,1,0,71,8,0,1,0,0,0,0,1,0,450000
40.8217,-73.9408,1,1,1292.89797687861,0,0,41,6,0,0,0,1,0,0,1,0,300000
40.8713,-73.9158,2,1,500,1,0,46,6,0,1,0,0,0,0,1,0,265000
40.7732,-73.9533,1,1,1292.89797687861,1,0,108,7,0,0,0,1,0,0,1,0,700000
40.734,-73.9955,2,2,1292.89797687861,1,0,76,15,0,0,0,1,0,0,1,0,2875000
40.7792,-73.9462,1,1,700,1,0,71,8,0,0,0,0,0,0,1,0,500000
40.7671,-73.963,2,1,425,1,0,163,19,0,1,0,0,0,0,1,0,440000
40.7787,-73.9612,2,8,9016,0,0,8,5,0,1,0,0,0,1,0,0,17500000
40.7309,-73.9938,2,1,1292.89797687861,1,0,121,6,0,1,0,1,0,0,1,0,375000
40.77597,-73.9817,2,1,1292.89797687861,1,0,241,12,0,1,0,1,0,0,1,0,365000
40.813,-73.9611,1,1,600,1,0,61,6,0,0,0,0,0,0,1,0,407500
40.7628,-73.9887,2,1,415,1,0,187,39,0,1,0,0,0,0,1,0,585000
40.7655,-73.9846,2,1,1292.89797687861,1,0,62,6,0,1,0,1,0,0,1,0,399000
40.7492,-73.9737,1,1,625,1,0,362,41,0,0,0,0,0,0,1,0,799000
40.7602,-73.9956,1,1,675,1,0,311,41,0,0,0,0,0,0,1,0,1095000
40.7305,-73.9931,1,1,850,1,1,389,31,0,0,0,0,0,0,1,0,1625000
40.7579,-73.9923,1,1,729,1,0,551,60,0,0,0,0,0,0,0,1,1150000
40.7773,-73.9794,1,1,500,1,0,66,13,0,0,0,0,0,0,1,0,760000
40.76879,-73.9863,2,2,1796,1,1,16,11,0,0,0,0,0,0,1,0,1899500
40.7608,-73.9703,3,2,1350,1,1,0,22,0,0,0,0,0,0,1,0,850000
40.725,-73.9938,2,1,250,1,0,19,10,0,1,0,0,0,0,1,0,499000
40.7615,-73.96,1,1,1292.89797687861,1,0,54,19,0,0,0,1,0,0,1,0,799500
40.8724,-73.9177,2,1,950,1,0,49,6,0,0,0,0,0,0,1,0,525000
40.7706,-73.9618,4,4,1292.89797687861,1,0,15,15,0,0,0,1,0,0,1,0,6495000
40.7779,-73.9552,2,2,1000,1,0,219,36,0,0,0,0,0,0,1,0,1785000
40.7418,-74.0022,1,1,1292.89797687861,0,0,20,5,0,0,0,1,0,0,1,0,669000
40.83702,-73.9478,2,2,1275,1,1,0,20,0,0,0,0,1,0,0,0,1200000
40.7705,-73.9826,3,3,1380,1,0,120,27,0,0,0,0,0,0,1,0,2595000
40.749,-73.9717,2,2,1100,1,0,94,10,0,0,0,0,0,0,1,0,999800
40.7761,-73.9805,1,1.5,1292.89797687861,1,0,36,9,0,0,0,1,0,0,1,0,799000
40.7928,-73.9702,2,2,1250,1,0,37,10,0,0,0,0,0,0,1,0,1599000
40.7699,-73.96,2,2,1292.89797687861,1,0,149,27,0,0,0,1,0,0,1,0,1695000
40.7136,-73.9777,2,1,1055,1,0,0,20,0,0,0,0,1,0,0,0,799000
40.7479,-74.0021,2,2,900,1,0,32,5,0,0,0,0,0,0,1,0,825000
40.7922,-73.9653,1,1,1292.89797687861,1,0,80,18,0,0,0,1,0,0,1,0,630000
40.7844,-73.979,2,2,1562,1,0,12,15,0,0,0,0,0,0,0,1,2195000
40.7101,-74.0176,1,1,660,1,0,133,15,0,0,0,0,0,0,1,0,825000
40.7165,-74.0123,2,2,1214,1,0,253,29,0,0,0,0,0,0,0,1,2598000
40.826,-73.9385,1,1,1292.89797687861,0,0,24,6,0,0,0,1,0,0,1,0,150000
40.826,-73.9385,2,1,1292.89797687861,0,0,24,6,0,0,0,1,0,0,1,0,175000
40.7811,-73.9845,1,1,1292.89797687861,1,0,636,19,0,0,0,1,0,0,1,0,699000
40.7644,-73.9662,3,3.5,2033,1,0,86,23,0,0,0,0,0,0,1,0,4695000
40.772,-73.9906,4,4.5,3054,1,1,246,42,0,0,0,0,0,0,0,1,6995000
40.772,-73.9906,3,3.5,2457,1,1,246,42,0,0,0,0,0,0,0,1,4999999
40.7596,-73.9668,1,1,640,1,0,161,20,0,0,0,0,0,0,1,0,460000
40.77834,-73.9794,1,1,600,1,0,40,13,0,0,0,0,0,0,1,0,600000
40.8713,-73.9157,1,1,800,1,0,46,6,0,0,0,0,0,0,1,0,429000
40.7863,-73.9565,5,5,1292.89797687861,1,0,18,14,0,0,0,1,0,0,1,0,20000000
40.7077,-74.0098,2,1,644,1,0,408,38,0,1,0,0,0,0,1,0,799000
40.7735,-73.9523,2,1,929,1,0,328,31,0,0,0,0,0,0,1,0,1235000
40.762,-73.9594,2,1,461,1,0,154,13,0,1,0,0,0,0,1,0,525000
40.7487,-73.9705,2,1,1292.89797687861,1,0,439,23,0,1,0,1,0,0,1,0,345000
40.73349,-73.986,1,1,1292.89797687861,1,0,188,14,0,0,0,1,0,0,1,0,695000
40.79355,-73.9656,1,1,787,1,0,414,19,0,0,0,0,0,0,1,0,1275000
40.73882,-73.9807,2,1,1292.89797687861,1,0,162,16,0,1,0,1,0,0,1,0,499000
40.7753,-73.9905,2,2,1464,1,1,0,20,0,0,0,0,1,0,0,0,2250000
40.7676,-73.9567,2,2,1292.89797687861,1,0,460,34,0,0,0,1,0,0,1,0,1689000
40.7839,-73.9727,2,1,1292.89797687861,1,0,66,8,0,0,0,1,0,0,1,0,1095000
40.7774,-73.978,1,1,768,1,0,125,16,0,0,0,0,0,0,1,0,899000
40.7377,-73.9819,2,1,500,1,1,339,17,0,1,0,0,0,0,1,0,515000
40.759,-73.9631,1,1,1292.89797687861,0,0,20,5,0,0,0,1,0,0,1,0,425000
40.7703,-73.9548,2,1,900,1,0,369,19,0,0,0,0,0,0,1,0,699000
40.7795,-73.9566,1,1.5,1292.89797687861,1,0,160,31,0,0,0,1,0,0,1,0,899000
40.7691,-73.9575,1,1,650,1,0,40,5,0,0,0,0,0,0,1,0,550000
40.79186,-73.9714,2,1,1292.89797687861,1,0,48,6,0,1,0,1,0,0,1,0,575000
40.77022,-73.9642,3,3.5,1292.89797687861,1,0,30,30,0,0,0,1,0,0,1,0,7700000
40.7748,-73.9838,1,1,1292.89797687861,1,0,376,21,0,0,0,1,0,0,1,0,785000
40.7818,-73.9463,1,1,725,1,0,309,32,0,0,0,0,0,0,1,0,660000
40.7625,-73.9625,1,1,800,1,0,130,14,0,0,0,0,0,0,1,0,750000
40.7895,-73.9786,2,2,1292.89797687861,1,0,95,16,0,0,0,1,0,0,1,0,1550000
40.7852,-73.9529,1,1,1292.89797687861,1,0,148,18,0,0,0,1,0,0,1,0,745000
40.7412,-74.001,2,2,1292.89797687861,1,0,157,20,0,0,0,1,0,0,1,0,1550000
40.7334,-73.996,2,1,1292.89797687861,1,0,144,15,0,0,0,1,0,0,1,0,1995000
40.7495,-73.9787,2,1,950,1,0,27,10,0,0,0,0,0,0,1,0,995000
40.8063,-73.9573,2,1.5,863,1,0,49,5,0,0,0,0,0,0,0,0,799000
40.8112,-73.959,1,1,600,1,0,30,6,0,0,0,0,0,0,1,0,525000
40.7767,-73.9593,3,3,1292.89797687861,1,0,31,15,0,0,0,1,0,0,1,0,4995000
40.7454,-74.0015,1,1,1292.89797687861,1,0,217,16,0,0,0,1,0,0,1,0,795000
40.7377,-73.9819,1,1,1292.89797687861,1,1,339,17,0,0,0,1,0,0,1,0,725000
40.7649,-73.9772,1,1,701,1,0,103,17,0,0,0,0,0,0,1,0,950000
40.7924,-73.9768,1,1,1292.89797687861,1,0,95,15,0,0,0,1,0,0,1,0,840000
40.7452,-73.9972,2,1,1200,1,0,254,6,0,0,0,0,0,0,1,0,1500000
40.73278,-73.9935,1,1,1292.89797687861,1,0,205,12,0,0,0,1,0,0,1,0,999000
40.7965,-73.9699,1,1,1292.89797687861,1,0,87,20,0,0,0,1,0,0,1,0,675000
40.736,-73.9951,1,1,750,1,0,83,6,0,0,0,0,0,0,1,0,799000
40.7599,-73.9661,3,3,1292.89797687861,1,0,118,20,0,0,0,1,0,0,1,0,1495000
40.79053,-73.9763,1,1,1292.89797687861,1,0,82,13,0,0,0,1,0,0,1,0,695000
40.7494,-73.9805,1,1,850,1,0,131,17,0,0,0,0,0,0,1,0,875000
40.7321,-73.995,1,2,1292.89797687861,1,1,323,25,0,0,0,1,0,0,1,0,1995000
40.7756,-73.9549,2,1,850,1,0,48,6,0,0,0,0,0,0,1,0,995000
40.7805,-73.9514,2,1,1292.89797687861,0,0,20,5,0,1,0,1,0,0,1,0,355000
40.7472,-73.9843,3,4,4450,1,0,18,12,0,0,0,0,0,0,1,0,4500000
40.7688,-73.9863,3,3,2732,1,1,16,11,0,0,0,0,0,0,1,0,3850000
40.7803,-73.9567,3,3.5,1292.89797687861,1,0,38,15,0,0,0,1,0,0,1,0,5450000
40.7836,-73.9821,4,3,1292.89797687861,1,0,48,12,0,0,0,1,0,0,1,0,5099000
40.766,-73.9777,3,2.5,1750,1,0,60,16,0,0,0,0,0,0,1,0,2650000
40.7849,-73.9729,1,1,1292.89797687861,1,0,33,5,0,0,0,1,0,0,1,0,440000
40.79115,-73.97,2,2,1288,1,0,53,9,0,0,0,0,0,0,1,0,1775000
40.77381,-73.9656,1,1.5,1100,1,0,140,20,0,0,0,0,0,0,1,0,3250000
40.7307,-73.9901,1,2,1292.89797687861,1,0,14,8,0,0,0,1,0,0,1,0,1895000
40.7667,-73.9854,1,1,1292.89797687861,1,0,42,7,0,0,0,1,0,0,1,0,695000
40.7875,-73.9481,1,1,598,1,0,52,13,0,0,0,0,0,0,0,1,825000
40.75,-73.97,1,1,1292.89797687861,1,0,215,10,0,0,0,1,0,0,1,0,515000
40.7546,-73.9691,2,1,612,1,0,172,32,0,1,0,0,0,0,1,0,625000
40.732,-73.9925,1,1.5,1292.89797687861,1,0,111,10,0,0,0,1,0,0,1,0,1499000
40.79,-73.9739,1,1,1292.89797687861,1,0,115,14,0,0,0,1,0,0,1,0,799000
40.82567,-73.9448,8,4.5,4007,0,0,10,3,0,0,0,0,0,0,1,0,3250000
40.71667,-74.0123,2,1,538,1,0,253,29,0,1,0,0,0,0,0,1,975000
40.7742,-73.9843,1,1.5,890,1,1,347,45,0,0,0,0,0,0,0,0,1375000
40.7639,-73.9615,3,3,1541,1,0,126,39,0,0,0,0,0,0,1,0,1950000
40.7389,-73.9806,1,1,1292.89797687861,1,0,162,16,0,0,0,1,0,0,1,0,565000
40.7279,-73.9998,2,1,1292.89797687861,1,0,39,7,0,1,0,1,0,0,1,0,525000
40.7912,-73.9781,1,1.5,1292.89797687861,0,0,7,4,0,0,0,1,0,0,1,0,699000
40.7344,-73.987,2,2,1150,1,0,248,16,0,0,0,0,0,0,1,0,1495000
40.7685,-73.9569,2,1.5,1292.89797687861,1,0,60,16,0,0,0,1,0,0,1,0,1250000
40.78344,-73.9725,1,1,1292.89797687861,0,0,10,4,0,0,0,1,0,0,1,0,699000
40.7823,-73.9569,3,3,1800,1,0,210,30,0,0,0,0,0,0,1,0,3350000
40.7099,-74.0169,1,1,776,1,0,107,9,0,0,0,0,0,0,1,0,675000
40.7579,-73.9923,1,1,663,1,0,551,60,0,0,0,0,0,0,0,1,1119000
40.7332,-73.9963,2,1,371,1,0,420,21,0,1,0,0,0,0,1,0,485000
40.7545,-73.967,2,1,1292.89797687861,1,0,26,5,0,1,0,1,0,0,1,0,360000
40.74811,-73.9788,2,1,425,1,0,99,13,0,1,0,0,0,0,1,0,429000
40.7448,-73.9744,2,1,1292.89797687861,1,0,51,6,0,1,0,1,0,0,1,0,345000
40.7755,-73.9815,1,2,990,1,0,160,28,0,0,0,0,0,0,1,0,1300000
40.7338,-74.0053,4,3,6500,0,0,1,3,0,0,0,0,0,1,0,0,10200000
40.7093,-74.0036,2,1,1292.89797687861,1,0,0,20,0,0,0,1,1,0,0,0,1280000
40.7093,-74.0036,1,1,1292.89797687861,1,0,0,20,0,0,0,1,1,0,0,0,730000
40.7093,-74.0036,1,1,1292.89797687861,1,0,0,20,0,0,0,1,1,0,0,0,700000
40.7989,-73.9694,1,1,1292.89797687861,1,0,346,16,0,0,0,1,0,0,1,0,695000
40.729,-73.9772,1,1,1292.89797687861,0,0,0,5,0,0,0,1,1,0,0,0,499000
40.7956,-73.9497,2,1.5,1292.89797687861,1,0,201,14,0,0,0,1,0,0,1,0,999999
40.7054,-74.0104,2,2,1300,1,0,319,47,0,0,0,0,0,0,0,1,1895000
40.7054,-74.0104,2,2,1300,1,0,319,47,0,0,0,0,0,0,0,1,1915000
40.7479,-73.9709,2,1,1292.89797687861,1,0,788,26,0,1,0,1,0,0,1,0,375000
40.8087,-73.9375,2,2,1021,1,0,25,7,0,0,0,0,0,0,0,1,750000
40.789,-73.9768,2,2,1292.89797687861,1,0,354,20,0,0,0,1,0,0,1,0,1900000
40.7169,-74.0034,2,2,2793,1,0,12,11,0,0,0,0,0,0,1,0,3995000
40.7715,-73.9814,1,1,589,1,0,655,42,0,0,0,0,0,0,1,0,1099000
40.77511,-73.9901,3,3.5,1850,1,0,269,43,0,0,0,0,0,0,0,1,3600000
40.7377,-74.0053,2,1,1292.89797687861,1,0,178,17,0,1,0,1,0,0,1,0,1100000
40.7837,-73.9512,3,2,1292.89797687861,1,0,41,6,0,0,0,1,0,0,1,0,1199000
40.7496,-73.9769,4,3,3682,0,0,2,4,0,0,0,0,0,0,1,0,7495000
40.8355,-73.9388,5,3,4900,0,0,2,3,0,0,0,0,0,0,1,0,2549000
40.77795,-73.9854,2,2.5,1431,1,0,165,27,0,0,0,0,0,0,0,1,2500000
40.8578,-73.9344,2,2,1292.89797687861,1,0,150,6,0,0,0,1,0,0,1,0,920000
40.7763,-73.9472,1,1,675,1,0,141,39,0,0,0,0,0,0,1,0,850000
40.80311,-73.9691,9,6,9028,0,0,1,5,0,0,0,0,0,0,1,0,11950000
40.8582,-73.9342,2,1,450,1,0,84,6,0,1,0,0,0,0,1,0,309000
40.7156,-74.0161,2,2,1484,1,0,243,31,0,0,0,0,0,0,0,1,2375000
40.7602,-73.9941,2,1.5,1271,0,0,30,5,0,0,0,0,0,0,1,0,1295000
40.7393,-73.9877,2,2,1250,1,0,43,12,0,0,0,0,0,0,1,0,2195000
40.7546,-73.9645,1,1,1292.89797687861,1,0,84,13,0,0,0,1,0,0,1,0,740000
40.7676,-73.9567,2,2,1292.89797687861,1,0,460,34,0,0,0,1,0,0,1,0,1750000
40.7488,-73.9783,1,1,650,1,0,125,16,0,0,0,0,0,0,1,0,540000
40.7436,-73.9876,2,2.5,1591,1,0,187,13,0,0,0,0,0,0,1,0,4895000
40.776,-73.9565,3,3,1648,1,0,94,31,0,0,0,0,0,0,1,0,2495000
40.7759,-73.9578,2,1.5,1292.89797687861,1,0,83,12,0,0,0,1,0,0,1,0,1295000
40.7664,-73.9581,2,2,1292.89797687861,1,0,116,13,0,0,0,1,0,0,1,0,1495000
40.779,-73.9861,1,1,950,1,0,185,16,0,0,0,0,0,0,1,0,700000
40.7697,-73.959,2,2,1292.89797687861,1,0,92,13,0,0,0,1,0,0,1,0,1350000
40.7319,-73.9962,2,2,1292.89797687861,1,0,198,27,0,0,0,1,0,0,1,0,3800000
40.7304,-73.9879,1,1,1292.89797687861,1,0,25,6,0,0,0,1,0,0,1,0,600000
40.7447,-74.0023,1,1,1292.89797687861,1,0,74,16,0,0,0,1,0,0,1,0,799000
40.729,-73.9771,2,1,1292.89797687861,0,0,0,5,0,1,0,1,1,0,0,0,499000
40.7778,-73.9828,1,1,670,1,0,387,41,0,0,0,0,0,0,1,0,790000
40.8317,-73.9407,2,1,750,1,0,56,6,0,0,0,0,0,0,1,0,379000
40.7684,-73.9581,3,3,1662,1,0,75,22,0,0,0,0,0,0,0,0,2850000
40.8349,-73.9437,1,1,500,0,0,55,6,0,0,0,0,0,0,1,0,225000
40.8235,-73.9424,2,2,901,1,0,180,10,0,0,0,0,0,0,0,1,799999
40.7556,-73.9614,1,1.5,1100,1,0,278,20,0,0,0,0,0,0,1,0,825000
40.7054,-74.0104,1,1,832,1,0,319,47,0,0,0,0,0,0,0,1,1360000
40.7397,-73.9878,2,3,2155,1,1,8,9,0,0,0,0,0,0,1,0,4250000
40.7335,-73.9982,1,1,1292.89797687861,1,0,54,6,0,0,0,1,0,0,1,0,1595000
40.7738,-73.9496,1,1,700,1,0,14,5,0,0,0,0,0,0,1,0,575000
40.73163,-74.0052,1,1,600,1,0,36,6,0,0,0,0,0,0,1,0,1095000
40.7662,-73.9595,1,1,1292.89797687861,1,0,289,17,0,0,0,1,0,0,1,0,699000
40.781,-73.952,3,2,1292.89797687861,1,0,179,28,0,0,0,1,0,0,1,0,1795000
40.7952,-73.9721,2,2,917,1,0,301,35,0,0,0,0,0,0,1,0,1225000
40.7553,-73.9629,1,1,1292.89797687861,1,1,0,19,0,0,0,1,0,0,1,0,869000
40.7553,-73.9629,2,2,1292.89797687861,1,1,0,19,0,0,0,1,0,0,1,0,1795000
40.7783,-73.9574,3,2.5,1292.89797687861,1,0,34,9,0,0,0,1,0,0,1,0,2350000
40.7178,-74.0097,2,2,1292.89797687861,1,0,14,6,0,0,0,1,0,0,1,0,2500000
40.7588,-73.9647,1,1,1292.89797687861,1,0,96,15,0,0,0,1,0,0,1,0,659000
40.7553,-73.9719,1,1,800,1,0,48,10,0,0,0,0,0,0,1,0,725000
40.7757,-73.99,3,3.5,1774,1,0,259,40,0,0,0,0,0,0,0,1,3850000
40.7393,-73.9817,1,1,1292.89797687861,1,0,180,7,0,0,0,1,0,0,1,0,695000
40.8241,-73.9441,1,1,1292.89797687861,1,0,235,14,0,0,0,1,0,0,1,0,450000
40.7716,-73.9858,1,1.5,640,1,0,219,36,0,0,0,0,0,0,1,0,1025000
40.7459,-73.9967,1,1,675,1,0,25,6,0,0,0,0,0,0,1,0,785000
40.7767,-73.9825,3,3,2129,1,0,264,29,0,0,0,0,0,0,1,0,3300000
40.7875,-73.9481,1,1,609,1,0,52,13,0,0,0,0,0,0,0,1,799000
40.7099,-74.0066,2,1,580,1,1,0,7,0,1,0,0,0,0,1,0,738000
40.7769,-73.9488,1,1,585,1,0,229,19,0,0,0,0,0,0,1,0,615000
40.78276,-73.9767,1,1,800,1,0,53,12,0,0,0,0,0,0,1,0,700000
40.7542,-73.9656,3,3.5,2347,1,0,85,32,0,0,0,0,0,0,0,1,4750000
40.7505,-73.9713,2,2,1300,1,1,79,28,0,0,0,0,0,0,1,0,1975000
40.7831,-73.9557,3,3,1292.89797687861,1,0,70,21,0,0,0,1,0,0,1,0,4500000
40.7802,-73.981,1,1,613,1,0,92,16,0,0,0,0,0,0,1,0,935000
40.7449,-74.0021,1,1,1292.89797687861,1,0,55,5,0,0,0,1,0,0,1,0,749000
40.73206,-74.0093,1,1,1292.89797687861,1,0,95,6,0,0,0,1,0,0,1,0,1395000
40.7712,-73.9614,4,4,3250,1,0,24,11,0,0,0,0,0,0,1,0,5925000
40.7681,-73.9655,3,3,1292.89797687861,1,0,51,11,0,0,0,1,0,0,1,0,3950000
40.7464,-73.979,1,1.5,940,1,0,26,18,0,0,0,0,0,0,0,1,1250000
40.7478,-73.9784,2,1,1292.89797687861,1,0,115,24,0,1,0,1,0,0,1,0,515000
40.8164,-73.9475,2,2,987,1,0,169,12,0,0,0,0,0,0,0,1,930000
40.7788,-73.9473,1,1,844,1,0,197,19,0,0,0,0,0,0,1,0,840000
40.734,-73.9955,2,2,1292.89797687861,1,0,76,15,0,0,0,1,0,0,1,0,2650000
40.762,-73.9998,1,1,1292.89797687861,1,0,500,46,0,0,0,1,0,0,0,1,950000
40.76297,-73.9938,2,2,1292.89797687861,1,0,149,7,0,0,0,1,0,0,0,1,1195000
40.77158,-73.9812,1,1,600,1,0,655,42,0,0,0,0,0,0,1,0,995000
40.7599,-73.9896,1,1,1292.89797687861,1,0,200,10,0,0,0,1,0,0,1,0,545000
40.8248,-73.9412,3,2.5,1232,1,0,7,6,0,0,0,0,0,0,0,1,1299000
40.7979,-73.9344,2,8,9343,0,0,8,5,0,1,0,0,0,0,1,0,3000000
40.8042,-73.9655,4,2,1292.89797687861,1,0,40,8,0,0,0,1,0,0,1,0,1695000
40.782,-73.9541,2,1,1292.89797687861,1,0,104,15,0,1,0,1,0,0,1,0,525000
40.7828,-73.9488,3,2.5,2300,1,0,290,32,0,0,0,0,0,0,1,0,2995000
